station_id,Aluminium_2019,Aluminium_2020,Ammonium_2019,Ammonium_2020,Boron_2019,Boron_2020,Chloride_2019,Chloride_2020,Coli-like-bacteria-Colilert_2019,Coli-like-bacteria-Colilert_2020,Coli-like-bacteria_2019,Coli-like-bacteria_2020,Colony-count-at-22-C_2019,Colony-count-at-22-C_2020,Color-Pt-Co-unit_2019,Color-Pt-Co-unit_2020,Color-Pt/Co-scale_2019,Color-Pt/Co-scale_2020,Electrical-conductivity_2019,Electrical-conductivity_2020,Enterococci_2019,Enterococci_2020,Escherichia-coli-Colilert_2019,Escherichia-coli-Colilert_2020,Escherichia-coli_2019,Escherichia-coli_2020,Fluoride_2019,Fluoride_2020,Iron_2019,Iron_2020,Manganese_2019,Manganese_2020,Nitrate_2019,Nitrate_2020,Nitrite_2019,Nitrite_2020,Odour-dilution-level_2019,Odour-dilution-level_2020,Oxidability_2019,Oxidability_2020,Smell-ball-units_2019,Smell-ball-units_2020,Sodium_2019,Sodium_2020,Sulphate_2019,Sulphate_2020,Taste-ball-units_2019,Taste-ball-units_2020,Taste-dilution-degree_2019,Taste-dilution-degree_2020,Turbidity-NTU_2019,Turbidity-NTU_2020,pH _2019,pH _2020,compliance_2019,compliance_2020,compliance_2021
670,,,0.15,0.11,,,,177.0,,,0.0,0.0,0.0,3.0,,,10.8,7.7,872.0,885.0,0.0,0.0,,,0.0,0.0,,0.42,549.0,531.0,53.0,81.3,,1.0,,0.008,1.0,1.0,,1.92,,,,,,2.8,,,1.0,1.0,1.62,2.35,8.08,8.18,1,1,0
348,,,0.05,0.354,,,,,0.0,0.0,0.0,,4.0,57.0,,,10.0,12.0,635.0,640.0,0.0,0.0,0.0,0.0,0.0,,,,130.0,192.0,6.0,26.0,,1.7,,0.017,1.0,1.0,3.2,,,,31.9,,7.0,,,,,1.0,1.4,1.9,7.5,8.13,0,0,0
290,,,0.05,0.05,,,,,,,0.0,0.0,0.0,5.0,,,0.0,0.0,525.0,581.0,,,,,0.0,0.0,,,44.0,88.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.6,0,0,0
2301,,5.0,,0.05,,0.072,,107.0,0.0,0.0,,,300.0,32.0,,,3.0,4.0,591.0,650.0,0.0,0.0,0.0,0.0,,,,0.61,40.0,99.0,27.0,5.0,,0.45,,0.01,2.0,2.0,,0.8,,,,53.5,,9.0,,,2.0,2.0,1.0,1.0,7.6,8.0,0,0,0
416,,10.0,0.05,0.05,,,,4.7,,,0.0,0.0,0.0,22.0,,,0.0,0.0,416.0,357.0,0.0,0.0,,,0.0,0.0,,,197.0,640.0,10.0,10.0,,,,,1.0,1.0,1.7,2.6,,,4.3,4.5,3.8,4.5,,,,1.0,2.0,8.3,7.2,7.5,0,1,0
1240,,,0.37,0.13,,,,,0.0,0.0,,,142.0,300.0,,,10.0,14.0,217.0,228.0,,,0.0,0.0,,,,,79.0,120.0,5.0,5.0,,,,,4.0,8.0,,,,,,,,,,,4.0,8.0,1.0,1.0,7.9,7.6,0,0,0
267,,,,,,,,,,,0.0,0.0,0.0,12.0,,,0.0,0.0,239.0,267.0,,,,,0.0,0.0,,,20.0,26.0,11.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.7,7.4,0,0,0
392,,10.0,,0.05,,0.1,,1.0,,,0.0,4.0,4.0,0.0,,,0.0,0.0,346.0,315.0,,0.0,,,0.0,0.0,,0.3,20.0,20.0,10.0,10.0,,1.0,,0.002,1.0,1.0,,1.2,,,,2.8,,2.0,,,1.0,1.0,1.0,1.0,7.5,7.4,0,1,0
457,,,0.05,0.12,,,,,,,0.0,70.0,,4.0,4.7,3.6,,,588.0,599.0,0.0,0.0,,,0.0,0.0,0.19,0.36,902.0,513.0,48.0,25.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,5.5,4.2,8.1,7.5,1,1,0
892,,,0.05,0.05,,,,,,,0.0,0.0,,,3.1,1.5,,,493.0,487.0,,,,,0.0,0.0,,,39.0,29.0,20.0,20.0,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.5,0.2,7.7,7.6,0,0,0
1378,,,0.14,0.24,,,,,,,0.0,0.0,31.0,300.0,,,0.0,0.0,354.0,462.0,0.0,0.0,,,0.0,0.0,,,135.0,43.0,18.0,16.0,,,,,1.0,1.0,1.6,2.6,,,102.0,85.0,1.0,1.0,,,1.0,1.0,1.6,1.0,7.7,7.5,0,0,0
359,10.0,,0.05,,0.4,,2.1,,,,0.0,0.0,0.0,15.0,,2.0,0.0,,194.0,448.0,0.0,0.0,,,0.0,0.0,1.3,1.2,20.0,100.0,10.0,,2.0,,0.002,,1.0,1.0,0.8,,,,19.0,,4.5,,,,1.0,1.0,1.0,0.18,7.6,7.7,0,0,0
609,,,,,,,,,,,0.0,0.0,0.0,51.0,,,0.0,0.0,457.0,573.0,,,,,0.0,0.0,,,22.0,20.0,10.0,30.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.3,0,0,0
595,,,0.11,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,602.0,530.0,,,,,0.0,0.0,,,33.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.2,0,0,0
752,4.0,5.0,0.08,0.1,0.149,,224.0,225.0,,0.0,0.0,0.0,136.0,87.0,,,9.1,10.2,1012.0,1018.0,0.0,0.0,,0.0,0.0,0.0,0.88,0.84,172.0,198.4,30.0,30.0,1.0,1.0,0.008,0.008,1.0,1.0,0.74,1.02,,,103.4,107.9,3.6,2.8,,,1.0,1.0,1.46,1.73,8.03,8.13,0,0,0
182,5.0,5.0,0.21,0.21,0.105,0.1,102.0,81.9,,,0.0,0.0,136.0,89.0,,,11.6,10.6,700.0,757.0,0.0,0.0,,,0.0,0.0,0.68,0.58,60.4,59.2,66.2,30.0,1.0,1.0,0.004,0.004,3.0,5.0,0.83,2.26,,,61.1,50.4,2.8,2.8,,,3.0,5.0,1.27,1.89,7.92,7.8,1,0,0
1224,,,0.05,,,,,,,,0.0,0.0,14.0,6.0,,,0.0,0.0,588.0,591.0,,,,,0.0,0.0,,,20.0,,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,0,0,0
461,10.0,,0.05,0.05,0.1,,9.7,,,,0.0,0.0,0.0,4.0,,,0.0,0.0,562.0,573.0,0.0,,,,0.0,0.0,0.1,,26.0,91.0,10.0,,2.7,,0.002,,1.0,1.0,2.0,,,,5.8,,56.0,,,,1.0,1.0,1.0,1.0,7.3,7.2,0,0,0
533,,,0.05,0.05,,,,,,,0.0,0.0,0.0,4.0,,,0.0,0.0,536.0,549.0,,,,,0.0,0.0,,,234.0,65.0,13.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,2.6,1.0,7.0,7.0,1,0,0
1194,,,,,,,,,0.0,0.0,,,0.0,41.0,,,13.0,5.0,676.0,664.0,,,0.0,0.0,,,,,1170.0,20.0,,,,,,,4.0,2.0,,,,,,,,,,,4.0,2.0,4.6,1.0,7.6,7.7,1,0,0
260,,,0.05,0.05,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,328.0,477.0,0.0,,,,0.0,0.0,,,54.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,0,0,0
1792,,,0.1,0.08,,,,,,,0.0,0.0,80.0,0.0,,,,8.8,972.0,791.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,1.0,,,0.0,,,,,,0.0,,,1.0,0.5,0.95,7.9,7.12,0,0,0
845,,5.0,,0.05,,0.2,,31.0,,0.0,,,,9.0,,,2.0,5.0,319.0,350.0,,3.0,,0.0,,,,0.7,18.0,29.0,5.0,50.0,,0.66,,0.01,2.0,4.0,,1.1,,,,31.1,,19.0,,,2.0,4.0,1.0,1.0,7.6,8.1,0,1,0
370,,,0.05,0.05,,,,,,,0.0,0.0,11.0,0.0,,,0.0,0.0,673.0,652.0,,,,,0.0,0.0,,,20.0,22.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.3,0,0,0
1595,,,0.57,,,0.255,,5.4,,,0.0,0.0,57.0,49.0,,,12.0,14.0,651.0,799.0,0.0,,,,0.0,0.0,,0.41,6600.0,10.0,58.2,38.0,,0.2,,0.003,2.0,,6.3,3.92,,1.0,46.2,,13.0,,,2.0,,,50.0,0.5,6.9,7.29,1,0,0
1774,,,,0.52,,,,139.0,0.0,0.0,,,9.0,4.0,,,3.0,4.0,881.0,736.0,,0.0,0.0,0.0,,,,0.45,19.0,200.0,5.0,50.0,,0.5,,0.01,1.0,4.0,,2.2,,,,44.9,,10.0,,,1.0,,1.0,1.0,7.6,8.1,0,1,1
1132,,,0.05,0.05,,,,,,,0.0,0.0,,4.0,5.0,5.0,,,354.0,391.0,0.0,0.0,,,0.0,0.0,,,32.0,58.0,21.1,35.3,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.8,7.92,0,0,0
1784,,,0.08,0.08,,,8.6,,,,0.0,0.0,4.0,,,,6.3,6.6,635.0,615.0,0.0,,,,0.0,0.0,0.2,,40.0,,30.0,,17.6,,0.004,,1.0,1.0,0.3,,,,,,14.8,,,,1.0,1.0,1.0,0.97,7.28,7.56,0,0,0
1585,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,416.0,603.0,,,,,0.0,0.0,,,20.0,20.0,10.0,11.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.1,7.2,0,0,0
1770,,5.0,0.19,0.17,,0.016,,4.0,,,0.0,0.0,,,,,15.0,12.4,155.0,180.4,,0.0,,,0.0,0.0,,0.37,,544.0,,30.0,,1.0,,0.013,1.0,1.0,,1.7,,,,5.8,,2.8,,,1.0,1.0,0.68,1.2,7.72,7.78,0,1,1
1000,,,0.05,0.08,,,,,0.0,,,0.0,,,5.0,,,7.4,472.0,557.0,,,0.0,,,0.0,,,124.0,,,,0.89,,0.004,,,1.0,,,0.0,,,,,,0.0,,,1.0,,0.73,7.45,7.39,0,0,0
644,,,,,,,,,,,0.0,0.0,4.0,26.0,,,0.0,0.0,439.0,429.0,,,,,0.0,0.0,,,27.0,111.0,83.0,42.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.3,7.3,7.4,1,0,0
302,4.0,5.0,0.33,0.19,0.79,0.648,61.0,67.0,0.0,0.0,0.0,,300.0,60.0,,,4.0,2.0,657.0,644.0,0.0,0.0,0.0,0.0,0.0,,0.82,0.76,24.0,19.0,20.0,2.0,0.58,0.45,0.016,0.01,2.0,2.0,1.0,1.4,,,57.3,61.3,3.0,3.0,,,2.0,2.0,1.0,1.0,7.9,8.0,0,0,0
2108,10.0,10.0,0.05,0.05,0.1,0.1,1.0,1.4,,,0.0,0.0,300.0,6.0,,,0.0,0.0,367.0,441.0,0.0,0.0,,,0.0,0.0,0.1,0.1,50.0,20.0,12.0,10.0,1.1,1.2,0.01,0.002,1.0,1.0,0.8,1.0,,,2.0,2.6,1.8,2.0,,,1.0,1.0,2.0,1.0,7.6,7.6,0,0,0
1323,,,0.05,,,,,,,,0.0,0.0,3.0,3.0,,,6.0,3.0,1022.0,1013.0,,,,,0.0,0.0,0.87,,20.0,31.0,,,,,,,,,,,1.0,1.0,,,,,1.0,1.0,,,0.5,0.5,7.3,7.28,0,0,0
210,,,0.05,0.05,,,,,,,0.0,0.0,0.0,4.0,,,0.0,0.0,343.0,504.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.2,0,0,0
1820,,5.0,0.38,0.34,,,,,,,0.0,0.0,,,,,11.2,13.9,348.0,349.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,11.4,,,,,1.0,1.0,0.5,0.5,7.78,7.84,0,0,0
652,5.0,,,,0.679,,,,,,0.0,0.0,7.0,3.0,,,5.8,5.9,907.0,962.0,,,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,51.6,,110.0,,,,1.0,1.0,2.97,2.5,7.45,7.44,0,0,0
338,10.0,,0.05,0.05,0.1,,2.2,,,,0.0,0.0,0.0,,,,0.0,0.0,561.0,555.0,0.0,,,,0.0,0.0,0.1,,20.0,20.0,10.0,10.0,1.0,,0.002,,1.0,1.0,0.8,0.8,,,4.4,,3.2,2.9,,,1.0,1.0,1.0,1.0,7.3,7.3,0,0,0
1044,,5.0,,0.05,,3.4,,135.0,0.0,0.0,,0.0,7.0,173.0,,,2.0,2.0,735.0,807.0,0.0,0.0,0.0,0.0,,0.0,,0.66,59.0,37.0,5.0,28.0,,0.5,,0.013,1.0,2.0,,1.2,,,,46.8,,26.0,,,1.0,2.0,1.4,2.4,7.8,8.0,0,1,0
358,,,,,,,,,,,0.0,0.0,7.0,6.0,,2.0,0.0,,269.0,392.0,,0.0,,,0.0,0.0,1.1,1.0,,80.0,,,,,,,1.0,1.0,1.1,1.5,,,,,,,,,1.0,1.0,1.0,0.18,7.4,7.5,0,0,0
505,,,,,,,,,,,0.0,0.0,10.0,0.0,,,0.0,0.0,332.0,325.0,,,,,0.0,0.0,,,33.0,21.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.7,0,0,0
318,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,516.0,620.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.2,0,0,0
514,,,,,,,,,,,0.0,0.0,0.0,33.0,,,0.0,0.0,395.0,301.0,,,,,0.0,0.0,,,20.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.3,0,0,0
278,20.0,10.0,0.37,0.4,0.1,0.1,58.0,48.0,,,0.0,0.0,7.0,3.0,10.0,10.0,,0.0,920.0,866.0,0.0,0.0,,,0.0,0.0,0.32,0.3,132.0,41.0,8.6,18.0,0.69,1.0,0.1,0.07,,1.0,,2.6,0.0,0.0,30.0,26.0,43.0,38.0,0.0,0.0,,1.0,0.5,1.0,7.9,7.9,0,0,0
698,,,0.08,,,,,,,,0.0,0.0,6.0,0.0,,,10.1,9.1,667.0,654.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,1.0,1.0,,,,,,,16.2,,,,1.0,1.0,0.7,0.5,7.23,7.15,0,0,0
622,,,0.08,0.09,,,,,,,0.0,0.0,0.0,,,,15.0,7.0,961.0,942.0,0.0,,,,0.0,0.0,,,513.0,97.8,30.0,52.1,,,,,4.0,8.0,,,,,,,,,,,4.0,5.0,2.08,0.76,7.92,7.86,1,0,0
1092,5.0,,0.05,,0.133,,100.0,,1.0,0.0,,,60.0,168.0,,,4.0,5.0,570.0,551.0,0.0,0.0,0.0,0.0,,,0.63,,22.0,,5.5,,0.45,,0.01,,2.0,4.0,0.64,,,,51.4,,13.0,,,,2.0,4.0,1.0,1.0,7.9,8.1,1,0,1
563,,,0.06,,,,,,,,0.0,0.0,,12.0,,,5.0,0.0,576.0,580.0,,,,,0.0,0.0,,,703.0,22.0,210.0,21.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,5.0,1.0,7.3,7.4,1,0,1
216,,,,,,,,,,,0.0,0.0,0.0,54.0,,,0.0,0.0,509.0,495.0,,,,,0.0,0.0,,,84.0,64.0,10.0,62.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,6.8,7.4,0,1,0
1107,5.0,,0.25,,0.444,,61.0,,0.0,2.0,,,38.0,14.0,,,4.0,7.0,634.0,652.0,0.0,,0.0,0.0,,,1.16,,200.0,386.0,5.0,,0.45,,0.01,,1.0,2.0,1.9,,,,75.6,,5.0,,,,1.0,2.0,1.0,2.8,7.5,8.0,0,1,0
173,10.0,36.0,0.09,0.06,0.3,0.3,4.3,6.2,,,0.0,0.0,0.0,,,,0.0,0.0,434.0,412.0,0.0,,,,0.0,0.0,1.1,1.5,99.0,86.0,10.0,10.0,1.0,1.0,0.01,0.012,1.0,1.0,1.1,1.1,,,27.0,27.0,8.0,9.2,,,1.0,1.0,1.6,2.0,7.7,7.5,0,0,0
511,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,337.0,325.0,,,,,0.0,0.0,,,20.0,20.0,10.0,169.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.4,7.4,0,1,1
467,10.0,,0.05,0.35,0.1,,1.0,,,,0.0,0.0,6.0,46.0,9.9,7.3,,5.0,458.0,607.0,0.0,,,,0.0,0.0,0.2,,67.0,290.0,10.0,,2.8,,0.03,,,,1.4,,0.0,0.0,4.8,,2.6,,0.0,0.0,,,0.7,3.1,7.8,7.8,0,1,0
594,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,475.0,497.0,,,,,0.0,0.0,,,53.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.3,7.2,0,0,0
732,,,0.14,0.18,,,,,0.0,0.0,,,,0.0,,,3.0,4.0,514.0,518.0,,,0.0,0.0,,,,,120.0,470.0,,,,,,,2.0,2.0,,,,,,,,,,,,2.0,1.0,1.0,7.3,7.4,0,1,1
363,10.0,,0.05,,0.1,,1.9,,,,0.0,0.0,0.0,8.0,,2.0,0.0,,371.0,605.0,0.0,0.0,,,0.0,0.0,0.8,1.1,20.0,150.0,10.0,,2.1,,0.002,,1.0,1.0,0.8,,,,8.5,,4.8,,,,1.0,1.0,1.0,0.18,7.4,7.6,0,0,0
1353,0.006,0.0356,0.12,0.09,0.089,0.104,182.2,186.8,2.0,0.0,0.0,,207.0,53.0,,,4.0,5.0,866.0,950.0,0.0,0.0,0.0,0.0,0.0,,0.56,0.52,60.0,180.0,20.0,20.0,1.4,1.2,0.004,0.004,2.0,4.0,2.2,1.1,1.0,1.0,59.0,64.6,3.3,3.3,,,2.0,4.0,2.5,1.74,7.9,7.8,1,0,1
592,,,0.05,0.06,,,,,,,0.0,0.0,,9.0,4.6,5.7,,,421.0,424.0,,,,,0.0,0.0,,,37.0,61.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,8.2,7.7,0,0,0
394,20.0,20.0,0.36,0.314,0.24,0.25,250.0,106.0,,,0.0,0.0,7.0,54.0,,,20.0,5.0,1610.0,1603.0,0.0,0.0,,,0.0,0.0,0.61,0.67,43.0,20.0,40.0,16.0,0.11,0.1,0.007,0.007,,,,,,,200.0,200.0,10.0,8.0,,,,,0.5,0.5,8.3,8.3,0,0,0
1713,,,0.05,0.5,,,,,0.0,,,0.0,,0.0,5.0,5.0,,,477.0,535.0,,,0.0,,,0.0,,,75.0,116.0,,,1.06,1.2,0.004,0.008,,,,,0.0,0.0,,,,,0.0,0.0,,,,,7.57,8.06,0,0,0
498,,,0.05,0.05,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,288.0,278.0,,0.0,,,0.0,0.0,,,86.0,20.0,10.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.2,7.5,0,0,1
965,,,,0.08,,,,,,,1.0,0.0,4.0,0.0,5.0,,,6.0,417.0,468.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,1.0,,,0.0,,,,,,0.0,,,1.0,,0.5,8.13,7.82,1,0,0
1293,,,0.05,0.06,,,,,0.0,0.0,,,25.0,0.0,,,3.0,2.0,442.0,454.0,0.0,0.0,0.0,0.0,,,,,345.0,34.0,,,,,,,2.0,4.0,,,,,,,,,,,2.0,4.0,6.6,1.0,7.7,7.9,1,0,0
735,,,0.05,,,,,,0.0,0.0,,,0.0,0.0,,,3.0,3.2,694.0,708.0,0.0,,0.0,0.0,,,,,29.0,170.0,5.0,,,,,,2.0,,2.8,,,,37.2,,49.0,,,,,,1.0,0.66,7.3,7.7,0,0,0
991,42.1,46.3,0.05,0.05,0.015,1.0,43.0,36.0,0.0,0.0,,,300.0,6.0,,,3.0,3.0,450.0,424.0,0.0,0.0,0.0,0.0,,,0.18,0.15,31.0,73.0,7.0,5.0,1.8,0.5,0.01,0.01,2.0,8.0,4.0,3.2,,,11.4,10.9,31.0,19.0,,,2.0,8.0,1.0,1.0,7.1,7.4,0,0,0
992,,,0.05,,,,,,,,0.0,0.0,12.0,0.0,,,0.0,0.0,493.0,515.0,,,,,0.0,0.0,,,114.0,82.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.4,1.0,7.3,7.6,0,0,0
235,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,339.0,462.0,,,,,0.0,0.0,,,26.0,20.0,14.0,10.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.6,0,0,0
1593,,,,0.52,,,,,0.0,0.0,,,41.0,300.0,,,6.0,10.0,785.0,703.0,,0.0,0.0,0.0,,,,,,300.0,,1270.0,,,,,2.0,2.0,,5.7,,,,62.3,,3.0,,,2.0,,1.0,1.0,7.3,7.3,0,1,0
1292,,,0.05,0.05,,,,,0.0,0.0,,,31.0,11.0,,,3.0,3.0,518.0,508.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,1.0,2.0,,,,,,,,,,,1.0,2.0,1.0,1.0,7.3,7.6,0,0,1
738,,,0.05,0.05,,,,,7.5,1.0,0.0,,,83.0,,,7.0,7.0,632.0,543.0,,0.0,0.0,0.0,,,,,345.0,120.0,,10.0,,,,,2.0,2.0,,3.2,,,,6.5,,38.0,,,2.0,,2.1,1.0,7.2,7.2,1,1,0
1794,,,0.36,0.34,,,,,,,0.0,0.0,88.0,42.0,,,,115.0,260.0,268.0,0.0,0.0,,,0.0,0.0,,,,2337.0,,1354.0,,,,,,1.0,,5.7,,,,,,,,,,,,1.95,6.89,7.16,0,1,0
1477,,,0.05,0.07,,,,,,,0.0,0.0,,2.0,1.5,1.5,,,452.0,457.0,,,,,0.0,0.0,,,57.0,112.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.5,7.7,7.7,0,0,0
523,10.0,,0.05,,0.1,,2.6,,,,0.0,0.0,0.0,88.0,,,5.0,0.0,399.0,371.0,0.0,,,,0.0,0.0,0.1,,20.0,20.0,12.0,13.0,1.0,,0.002,,1.0,1.0,3.4,,,,3.9,,1.4,,,,1.0,1.0,1.0,1.0,7.2,7.3,0,0,0
1693,,,0.05,0.05,,,,,,,17.0,0.0,,,,,0.0,25.0,413.0,439.0,,,,,0.0,0.0,0.2,0.2,171.0,76.0,,34.0,,,,0.002,1.0,4.0,,,,,,,,,,,1.0,4.0,1.9,1.0,7.9,8.0,1,0,1
874,,5.0,0.33,0.28,,0.055,230.0,217.0,0.0,0.0,,,4.0,10.0,,,4.0,5.0,942.0,930.0,0.0,0.0,0.0,0.0,,,0.5,0.18,87.0,430.0,6.0,67.4,,0.51,0.046,0.023,2.0,2.0,1.7,1.6,,,85.4,71.6,12.0,10.0,,,2.0,2.0,1.0,1.0,7.8,7.9,0,1,0
602,,,,0.05,,,,,,,0.0,0.0,2.0,7.0,1.7,2.2,,,605.0,610.0,,,,,0.0,0.0,,,20.0,80.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.7,7.7,0,0,0
1213,5.0,5.0,0.05,0.05,0.118,0.115,111.0,106.0,0.0,0.0,0.0,,20.0,300.0,,,2.0,15.0,612.0,590.0,0.0,0.0,0.0,0.0,0.0,,0.92,0.64,55.0,100.0,7.0,2.0,0.5,0.77,0.01,0.01,2.0,4.0,1.0,0.8,,,53.6,49.9,24.0,22.0,,,2.0,4.0,1.0,1.0,7.9,7.9,0,0,0
369,,,,,,,,,,,0.0,0.0,0.0,8.0,,,0.0,0.0,387.0,170.0,,,,,0.0,0.0,,,20.0,301.0,110.0,29.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,3.5,7.5,7.4,1,1,1
1067,5.0,,0.05,,0.173,,20.0,,0.0,0.0,,,0.0,,,0.0,,,,588.0,0.0,,0.0,0.0,,,0.59,,34.0,,2.0,,0.45,,0.01,,,,1.4,,,1.0,15.3,,34.0,,,1.0,,,,18.0,,7.45,0,0,0
1360,,,0.05,0.27,,,,,,,0.0,0.0,,0.0,,,1.0,0.0,430.0,321.0,0.0,0.0,,,0.0,0.0,,,58.0,843.0,10.0,31.0,,,,,4.0,1.0,1.1,1.7,,,100.0,19.0,,1.9,,,,,1.0,3.6,7.9,7.3,0,1,1
1821,,,0.05,0.05,,,,,,,0.0,0.0,0.0,36.0,,,0.0,0.0,636.0,682.0,,,,,0.0,0.0,0.2,,20.0,33.0,,,45.0,43.0,0.002,0.002,1.0,1.0,,,,,5.6,5.3,27.0,30.0,,,1.0,1.0,1.0,1.0,7.5,7.3,0,0,0
1672,,,0.05,,,,,,,,0.0,0.0,,0.0,,,0.0,0.0,33.0,587.0,,,,,0.0,0.0,,,20.0,,10.0,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.5,7.6,0,0,0
175,,,0.05,0.05,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,400.0,384.0,0.0,0.0,,,0.0,0.0,,,23.0,20.0,,,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.9,7.6,0,0,0
747,5.0,5.0,0.08,0.08,0.032,0.016,99.0,73.0,,0.0,0.0,0.0,14.0,300.0,,,10.5,13.1,633.0,966.0,0.0,0.0,,0.0,0.0,0.0,0.41,0.39,161.0,57.5,30.0,30.0,1.0,1.0,0.004,0.006,4.0,2.0,0.38,1.79,,,21.4,4.7,15.8,16.2,,,4.0,2.0,1.08,1.43,8.11,8.26,0,0,0
236,,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,0.0,324.0,475.0,,,,,0.0,0.0,,,20.0,20.0,10.0,21.0,,,,,1.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,7.6,7.6,0,0,0
710,,1.0,,0.14,,0.0891,,8.2,,,0.0,0.0,1.0,1.0,,,6.0,5.0,496.0,507.0,,0.0,,,0.0,0.0,,0.75,94.0,53.0,,10.7,,0.2,,0.055,,,,1.4,1.0,1.0,,18.6,,16.0,1.0,1.0,,,0.6,0.5,7.45,7.46,0,0,0
308,,10.0,0.05,0.05,,0.4,,4.3,,,0.0,0.0,0.0,0.0,,,0.0,0.0,364.0,541.0,,0.0,,,0.0,0.0,,0.9,,20.0,,10.0,,1.0,,0.002,1.0,1.0,,1.0,,,,14.0,,4.0,,,1.0,1.0,1.0,1.0,7.5,7.4,0,0,0
537,10.0,,0.05,0.05,0.2,,17.0,,,,0.0,0.0,30.0,19.0,,,0.0,0.0,291.0,454.0,0.0,0.0,,,0.0,0.0,0.2,,20.0,20.0,10.0,10.0,1.8,,0.007,,,1.0,0.9,1.2,,,10.0,9.5,26.0,26.0,,,1.0,1.0,1.0,1.0,7.7,7.5,0,0,0
582,,,0.05,0.05,,,,,,,0.0,0.0,,14.0,1.5,1.5,,,207.0,252.0,,,,,0.0,0.0,1.29,1.42,25.0,20.0,,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,0.2,0.2,7.8,7.9,0,0,0
1315,,,0.73,,,,,,,,0.0,0.0,7.0,92.0,,,0.0,10.0,871.0,855.0,,,,,0.0,0.0,,,20.0,20.0,,,,,,,2.0,1.0,,,,,,,,,,,1.0,1.0,1.0,1.0,6.7,7.1,1,0,0
